Freq,CISPR32A_AVG,CISPR32A_QP,CISPR32B_AVG,CISPR32B_QP,MAG1_RAW,MAG1_AVG,MAG1_PEAK,MAG2_RAW,MAG2_AVG,MAG2_PEAK
245361.328125,8913.0000000000,0,2000.0000000000,0,394.1258614933,0,1245.4377223187,0,0.1543543781,0,7.0999718668,0,54.0536184402,0,0.0000044792,0,0.0000100959,0,0.0001302741,0
247192.382813,8913.0000000000,0,2000.0000000000,0,391.3336831080,0,1236.6144386212,0,0.1417890987,0,6.9069292410,0,54.1347026240,0,0.0000046635,0,0.0000101165,0,0.0001325369,0
249023.437500,8913.0000000000,0,2000.0000000000,0,388.5816744350,0,1227.9180912148,0,0.1301245763,0,6.7472592874,0,52.1987867112,0,0.0000049122,0,0.0000101650,0,0.0001343779,0
250854.492188,8913.0000000000,0,2000.0000000000,0,385.8689685346,0,1219.3459405694,0,0.1230576081,0,6.6045914992,0,49.1354321579,0,0.0000052599,0,0.0000102499,0,0.0001367321,0
252685.546875,8913.0000000000,0,2000.0000000000,0,383.1947233245,0,1210.8953257056,0,0.1221170589,0,6.5053966965,0,48.7500912117,0,0.0000055772,0,0.0000103629,0,0.0001402868,0
254516.601563,8913.0000000000,0,2000.0000000000,0,380.5581206941,0,1202.5636613933,0,0.1246424766,0,6.5044423606,0,48.6414558104,0,0.0000057529,0,0.0000105004,0,0.0001453264,0
256347.656250,8913.0000000000,0,2000.0000000000,0,377.9583656550,0,1194.3484354697,0,0.1275011839,0,6.6282794210,0,49.4226105635,0,0.0000058018,0,0.0000106812,0,0.0001517665,0
258178.710938,8913.0000000000,0,2000.0000000000,0,375.3946855287,0,1186.2472062708,0,0.1301987675,0,6.8280974646,0,54.7133598541,0,0.0000058143,0,0.0000109150,0,0.0001593373,0
260009.765625,8913.0000000000,0,2000.0000000000,0,372.8663291677,0,1178.2576001698,0,0.1342623475,0,7.0035191473,0,59.0442469159,0,0.0000058771,0,0.0000111878,0,0.0001677192,0
261840.820313,8913.0000000000,0,2000.0000000000,0,370.3725662086,0,1170.3773092192,0,0.1416080970,0,7.0797782378,0,61.1515886574,0,0.0000059901,0,0.0000114855,0,0.0001764848,0
263671.875000,8913.0000000000,0,2000.0000000000,0,367.9126863574,0,1162.6040888895,0,0.1524846456,0,7.0490207555,0,60.8433292272,0,0.0000060767,0,0.0000118130,0,0.0001850838,0
